Date,"Close Price"
"2018-01-10 04:10:00",14142.68
"2018-01-10 04:11:00",14119.22
"2018-01-10 04:12:00",14119.12
"2018-01-10 04:13:00",14119.69
"2018-01-10 04:14:00",14117.92
"2018-01-10 04:15:00",14117.19
"2018-01-10 04:16:00",14117.41
"2018-01-10 04:17:00",14120.07
"2018-01-10 04:18:00",14123.19
"2018-01-10 04:19:00",14138.37
"2018-01-10 04:20:00",14146.6
"2018-01-10 04:21:00",14165.44
"2018-01-10 04:22:00",14168.22
"2018-01-10 04:23:00",14170.79
"2018-01-10 04:24:00",14164.86
"2018-01-10 04:25:00",14161.91
"2018-01-10 04:26:00",14176.08
"2018-01-10 04:27:00",14185.64
"2018-01-10 04:28:00",14200.51
"2018-01-10 04:29:00",14198.49
"2018-01-10 04:30:00",14203.95
"2018-01-10 04:31:00",14209.32
"2018-01-10 04:32:00",14227.9
"2018-01-10 04:33:00",14224.88
"2018-01-10 04:34:00",14208.25
"2018-01-10 04:35:00",14213.01
"2018-01-10 04:36:00",14215.06
"2018-01-10 04:37:00",14219.56
"2018-01-10 04:38:00",14240.39
"2018-01-10 04:39:00",14254.81
"2018-01-10 04:40:00",14258.45
"2018-01-10 04:41:00",14306.59
"2018-01-10 04:42:00",14330.79
"2018-01-10 04:43:00",14343.01
"2018-01-10 04:44:00",14330.36
"2018-01-10 04:45:00",14332.74
"2018-01-10 04:46:00",14326.41
"2018-01-10 04:47:00",14316.55
"2018-01-10 04:48:00",14306.19
"2018-01-10 04:49:00",14288.51
"2018-01-10 04:50:00",14269.42
"2018-01-10 04:51:00",14288.2
"2018-01-10 04:52:00",14301.59
"2018-01-10 04:53:00",14296.99
"2018-01-10 04:54:00",14314.99
"2018-01-10 04:55:00",14332.34
"2018-01-10 04:56:00",14361.63
"2018-01-10 04:57:00",14381.14
"2018-01-10 04:58:00",14382
"2018-01-10 04:59:00",14374.32
"2018-01-10 05:00:00",14361.51
"2018-01-10 05:01:00",14323.45
"2018-01-10 05:02:00",14299.2
"2018-01-10 05:03:00",14289.45
"2018-01-10 05:04:00",14288.82
"2018-01-10 05:05:00",14268.03
"2018-01-10 05:06:00",14268.58
"2018-01-10 05:07:00",14261.55
"2018-01-10 05:08:00",14250.54
"2018-01-10 05:09:00",14241.24
"2018-01-10 05:10:00",14247
"2018-01-10 05:11:00",14244.02
"2018-01-10 05:12:00",14231.15
"2018-01-10 05:13:00",14225.42
"2018-01-10 05:14:00",14209.6
"2018-01-10 05:15:00",14197.5
"2018-01-10 05:16:00",14218.45
"2018-01-10 05:17:00",14219.48
"2018-01-10 05:18:00",14215.67
"2018-01-10 05:19:00",14209.81
"2018-01-10 05:20:00",14199.95
"2018-01-10 05:21:00",14188.16
"2018-01-10 05:22:00",14181.2
"2018-01-10 05:23:00",14161.32
"2018-01-10 05:24:00",14136.69
"2018-01-10 05:25:00",14148.61
"2018-01-10 05:26:00",14156.07
"2018-01-10 05:27:00",14155.99
"2018-01-10 05:28:00",14150.37
"2018-01-10 05:29:00",14129.05
"2018-01-10 05:30:00",14145.85
"2018-01-10 05:31:00",14140.54
"2018-01-10 05:32:00",14130.81
"2018-01-10 05:33:00",14130.88
"2018-01-10 05:34:00",14135.96
"2018-01-10 05:35:00",14142.19
"2018-01-10 05:36:00",14198.92
"2018-01-10 05:37:00",14202.5
"2018-01-10 05:38:00",14203.15
"2018-01-10 05:39:00",14213.74
"2018-01-10 05:40:00",14216.56
"2018-01-10 05:41:00",14180.52
"2018-01-10 05:42:00",14165.56
"2018-01-10 05:43:00",14160.58
"2018-01-10 05:44:00",14139.34
"2018-01-10 05:45:00",14119.87
"2018-01-10 05:46:00",14088.99
"2018-01-10 05:47:00",14080.66
"2018-01-10 05:48:00",14120.3
"2018-01-10 05:49:00",14127.37
"2018-01-10 05:50:00",14197.69
"2018-01-10 05:51:00",14183.46
"2018-01-10 05:52:00",14155.64
"2018-01-10 05:53:00",14116.65
"2018-01-10 05:54:00",14124.49
"2018-01-10 05:55:00",14150.22
"2018-01-10 05:56:00",14160.52
"2018-01-10 05:57:00",14161.67
"2018-01-10 05:58:00",14186.81
"2018-01-10 05:59:00",14182.03
"2018-01-10 06:00:00",14181.34
"2018-01-10 06:01:00",14179.81
"2018-01-10 06:02:00",14161.15
"2018-01-10 06:03:00",14132.2
"2018-01-10 06:04:00",14126.45
"2018-01-10 06:05:00",14135.58
"2018-01-10 06:06:00",14139.5
"2018-01-10 06:07:00",14167.55
"2018-01-10 06:08:00",14174.84
"2018-01-10 06:09:00",14167.12
"2018-01-10 06:10:00",14189.67
"2018-01-10 06:11:00",14241.07
"2018-01-10 06:12:00",14278.16
"2018-01-10 06:13:00",14281.95
"2018-01-10 06:14:00",14293.12
"2018-01-10 06:15:00",14309.83
"2018-01-10 06:16:00",14308.32
"2018-01-10 06:17:00",14301.54
"2018-01-10 06:18:00",14303.86
"2018-01-10 06:19:00",14297.27
"2018-01-10 06:20:00",14272.53
"2018-01-10 06:21:00",14261.27
"2018-01-10 06:22:00",14237.99
"2018-01-10 06:23:00",14245.79
"2018-01-10 06:24:00",14238.1
"2018-01-10 06:25:00",14231.26
"2018-01-10 06:26:00",14241.01
"2018-01-10 06:27:00",14242.67
"2018-01-10 06:28:00",14272.02
"2018-01-10 06:29:00",14254.91
"2018-01-10 06:30:00",14241.54
"2018-01-10 06:31:00",14238.21
"2018-01-10 06:32:00",14256.65
"2018-01-10 06:33:00",14257.53
"2018-01-10 06:34:00",14258.58
"2018-01-10 06:35:00",14260.79
"2018-01-10 06:36:00",14254.97
"2018-01-10 06:37:00",14254.91
"2018-01-10 06:38:00",14264.66
"2018-01-10 06:39:00",14262.69
"2018-01-10 06:40:00",14258.6
"2018-01-10 06:41:00",14260.06
"2018-01-10 06:42:00",14252.6
"2018-01-10 06:43:00",14236.55
"2018-01-10 06:44:00",14211.46
"2018-01-10 06:45:00",14208.51
"2018-01-10 06:46:00",14228.53
"2018-01-10 06:47:00",14243.33
"2018-01-10 06:48:00",14232.95
"2018-01-10 06:49:00",14238.39
"2018-01-10 06:50:00",14227.44
"2018-01-10 06:51:00",14218.73
"2018-01-10 06:52:00",14231.95
"2018-01-10 06:53:00",14199.52
"2018-01-10 06:54:00",14163.51
"2018-01-10 06:55:00",14172.24
"2018-01-10 06:56:00",14184.78
"2018-01-10 06:57:00",14192.3
"2018-01-10 06:58:00",14230.84
"2018-01-10 06:59:00",14240.25
"2018-01-10 07:00:00",14258.07
"2018-01-10 07:01:00",14245.73
"2018-01-10 07:02:00",14253.02
"2018-01-10 07:03:00",14258.1
"2018-01-10 07:04:00",14261.98
"2018-01-10 07:05:00",14243.78
"2018-01-10 07:06:00",14228.3
"2018-01-10 07:07:00",14223.9
"2018-01-10 07:08:00",14188.34
"2018-01-10 07:09:00",14199.53
"2018-01-10 07:10:00",14205.29
"2018-01-10 07:11:00",14196.73
"2018-01-10 07:12:00",14192.08
"2018-01-10 07:13:00",14185.77
"2018-01-10 07:14:00",14175.5
"2018-01-10 07:15:00",14148.44
"2018-01-10 07:16:00",14140.14
"2018-01-10 07:17:00",14153.85
"2018-01-10 07:18:00",14165.09
"2018-01-10 07:19:00",14153.1
"2018-01-10 07:20:00",14120.15
"2018-01-10 07:21:00",14094.66
"2018-01-10 07:22:00",14081.13
"2018-01-10 07:23:00",14073.34
"2018-01-10 07:24:00",14077.98
"2018-01-10 07:25:00",14088.54
"2018-01-10 07:26:00",14096
"2018-01-10 07:27:00",14101.07
"2018-01-10 07:28:00",14111.22
"2018-01-10 07:29:00",14123.62
"2018-01-10 07:30:00",14125.78
"2018-01-10 07:31:00",14118.48
"2018-01-10 07:32:00",14145.45
"2018-01-10 07:33:00",14164.02
"2018-01-10 07:34:00",14158.46
"2018-01-10 07:35:00",14173.21
"2018-01-10 07:36:00",14193.46
"2018-01-10 07:37:00",14216.15
"2018-01-10 07:38:00",14223.47
"2018-01-10 07:39:00",14232.59
"2018-01-10 07:40:00",14250.91
"2018-01-10 07:41:00",14255.39
"2018-01-10 07:42:00",14242.99
"2018-01-10 07:43:00",14229.64
"2018-01-10 07:44:00",14228.13
"2018-01-10 07:45:00",14220.27
"2018-01-10 07:46:00",14197.12
"2018-01-10 07:47:00",14167.18
"2018-01-10 07:48:00",14155.35
"2018-01-10 07:49:00",14159.76
"2018-01-10 07:50:00",14154.68
"2018-01-10 07:51:00",14171.43
"2018-01-10 07:52:00",14158.01
"2018-01-10 07:53:00",14147.97
"2018-01-10 07:54:00",14148.65
"2018-01-10 07:55:00",14139.83
"2018-01-10 07:56:00",14117.48
"2018-01-10 07:57:00",14131.62
"2018-01-10 07:58:00",14109.41
"2018-01-10 07:59:00",14115.24
"2018-01-10 08:00:00",14109.07
"2018-01-10 08:01:00",14109.93
"2018-01-10 08:02:00",14079.55
"2018-01-10 08:03:00",14024.89
"2018-01-10 08:04:00",13959.43
"2018-01-10 08:05:00",13936.97
"2018-01-10 08:06:00",13911.08
"2018-01-10 08:07:00",13872.41
"2018-01-10 08:08:00",13863.36
"2018-01-10 08:09:00",13816.61
"2018-01-10 08:10:00",13814.49
"2018-01-10 08:11:00",13819.99
"2018-01-10 08:12:00",13849.86
"2018-01-10 08:13:00",13847.65
"2018-01-10 08:14:00",13850.38
"2018-01-10 08:15:00",13837
"2018-01-10 08:16:00",13820.27
"2018-01-10 08:17:00",13747.71
"2018-01-10 08:18:00",13697.37
"2018-01-10 08:19:00",13664.8
"2018-01-10 08:20:00",13620.77
"2018-01-10 08:21:00",13659.48
"2018-01-10 08:22:00",13677.38
"2018-01-10 08:23:00",13652.11
"2018-01-10 08:24:00",13590.37
"2018-01-10 08:25:00",13540.36
"2018-01-10 08:26:00",13543.6
"2018-01-10 08:27:00",13600.22
"2018-01-10 08:28:00",13670.61
"2018-01-10 08:29:00",13619.05
"2018-01-10 08:30:00",13574.32
"2018-01-10 08:31:00",13552.21
"2018-01-10 08:32:00",13587.84
"2018-01-10 08:33:00",13582.34
"2018-01-10 08:34:00",13587.41
"2018-01-10 08:35:00",13654.95
"2018-01-10 08:36:00",13667.88
"2018-01-10 08:37:00",13680.05
"2018-01-10 08:38:00",13696.09
"2018-01-10 08:39:00",13683.99
"2018-01-10 08:40:00",13690.32
"2018-01-10 08:41:00",13652.44
"2018-01-10 08:42:00",13612.37
"2018-01-10 08:43:00",13676.55
"2018-01-10 08:44:00",13700.78
"2018-01-10 08:45:00",13684.15
"2018-01-10 08:46:00",13647.67
"2018-01-10 08:47:00",13623.06
"2018-01-10 08:48:00",13627.93
"2018-01-10 08:49:00",13600.75
"2018-01-10 08:50:00",13591.13
"2018-01-10 08:51:00",13597.39
"2018-01-10 08:52:00",13583.29
"2018-01-10 08:53:00",13545.96
"2018-01-10 08:54:00",13493.64
"2018-01-10 08:55:00",13478.42
"2018-01-10 08:56:00",13464.46
"2018-01-10 08:57:00",13462.05
"2018-01-10 08:58:00",13489.46
"2018-01-10 08:59:00",13500.39
"2018-01-10 09:00:00",13478.56
"2018-01-10 09:01:00",13479.53
"2018-01-10 09:02:00",13471.76
"2018-01-10 09:03:00",13455.7
"2018-01-10 09:04:00",13479.49
"2018-01-10 09:05:00",13535.3
"2018-01-10 09:06:00",13570.72
"2018-01-10 09:07:00",13600.16
"2018-01-10 09:08:00",13588.96
"2018-01-10 09:09:00",13566.68
"2018-01-10 09:10:00",13586.49
"2018-01-10 09:11:00",13607.1
"2018-01-10 09:12:00",13607.74
"2018-01-10 09:13:00",13634.93
"2018-01-10 09:14:00",13644.23
"2018-01-10 09:15:00",13631.44
"2018-01-10 09:16:00",13606.01
"2018-01-10 09:17:00",13619.25
"2018-01-10 09:18:00",13638.28
"2018-01-10 09:19:00",13661.48
"2018-01-10 09:20:00",13660.69
"2018-01-10 09:21:00",13666.49
"2018-01-10 09:22:00",13647.62
"2018-01-10 09:23:00",13672.59
"2018-01-10 09:24:00",13692.18
"2018-01-10 09:25:00",13691.78
"2018-01-10 09:26:00",13674.63
"2018-01-10 09:27:00",13690.23
"2018-01-10 09:28:00",13686.38
"2018-01-10 09:29:00",13693.34
"2018-01-10 09:30:00",13698.54
"2018-01-10 09:31:00",13710.44
"2018-01-10 09:32:00",13708.34
"2018-01-10 09:33:00",13687.38
"2018-01-10 09:34:00",13643.09
"2018-01-10 09:35:00",13626.93
"2018-01-10 09:36:00",13660.75
"2018-01-10 09:37:00",13696.47
"2018-01-10 09:38:00",13780.34
"2018-01-10 09:39:00",13811.32
"2018-01-10 09:40:00",13815.76
"2018-01-10 09:41:00",13801.77
"2018-01-10 09:42:00",13828.22
"2018-01-10 09:43:00",13841.46
"2018-01-10 09:44:00",13880.08
"2018-01-10 09:45:00",13856.9
"2018-01-10 09:46:00",13843.78
"2018-01-10 09:47:00",13822.09
"2018-01-10 09:48:00",13830.08
"2018-01-10 09:49:00",13804.84
"2018-01-10 09:50:00",13848.26
"2018-01-10 09:51:00",13821.3
"2018-01-10 09:52:00",13836.35
"2018-01-10 09:53:00",13852.56
"2018-01-10 09:54:00",13835.73
"2018-01-10 09:55:00",13826.49
"2018-01-10 09:56:00",13761.83
"2018-01-10 09:57:00",13750.69
"2018-01-10 09:58:00",13800.68
"2018-01-10 09:59:00",13790.67
"2018-01-10 10:00:00",13808.51
"2018-01-10 10:01:00",13841.32
"2018-01-10 10:02:00",13838.73
"2018-01-10 10:03:00",13858.83
"2018-01-10 10:04:00",13868.47
"2018-01-10 10:05:00",13885.49
"2018-01-10 10:06:00",13902.64
"2018-01-10 10:07:00",13910.51
"2018-01-10 10:08:00",13882.71
"2018-01-10 10:09:00",13878.9
"2018-01-10 10:10:00",13870.67
"2018-01-10 10:11:00",13870.09
"2018-01-10 10:12:00",13900.1
"2018-01-10 10:13:00",13891.89
"2018-01-10 10:14:00",13879.02
"2018-01-10 10:15:00",13859.91
"2018-01-10 10:16:00",13835.74
"2018-01-10 10:17:00",13845.45
"2018-01-10 10:18:00",13856.9
"2018-01-10 10:19:00",13826.99
"2018-01-10 10:20:00",13833.76
"2018-01-10 10:21:00",13836.59
"2018-01-10 10:22:00",13843.22
"2018-01-10 10:23:00",13824.05
"2018-01-10 10:24:00",13803.39
"2018-01-10 10:25:00",13809.35
"2018-01-10 10:26:00",13823.32
"2018-01-10 10:27:00",13823.05
"2018-01-10 10:28:00",13787.74
"2018-01-10 10:29:00",13786.4
"2018-01-10 10:30:00",13770.71
"2018-01-10 10:31:00",13770.89
"2018-01-10 10:32:00",13761.38
"2018-01-10 10:33:00",13782.99
"2018-01-10 10:34:00",13803.65
"2018-01-10 10:35:00",13825.85
"2018-01-10 10:36:00",13843.73
"2018-01-10 10:37:00",13838.78
"2018-01-10 10:38:00",13807.92
"2018-01-10 10:39:00",13818.24
"2018-01-10 10:40:00",13834.84
"2018-01-10 10:41:00",13834
"2018-01-10 10:42:00",13840.57
"2018-01-10 10:43:00",13864.63
"2018-01-10 10:44:00",13866.75
"2018-01-10 10:45:00",13888.24
"2018-01-10 10:46:00",13892.49
"2018-01-10 10:47:00",13875.3
"2018-01-10 10:48:00",13879.02
"2018-01-10 10:49:00",13882.09
"2018-01-10 10:50:00",13881.14
"2018-01-10 10:51:00",13882.61
"2018-01-10 10:52:00",13887.55
"2018-01-10 10:53:00",13890.22
"2018-01-10 10:54:00",13866.76
"2018-01-10 10:55:00",13838.51
"2018-01-10 10:56:00",13858.85
"2018-01-10 10:57:00",13868.27
"2018-01-10 10:58:00",13864.4
"2018-01-10 10:59:00",13862.86
"2018-01-10 11:00:00",13851.27
"2018-01-10 11:01:00",13848.6
"2018-01-10 11:02:00",13824.11
"2018-01-10 11:03:00",13822.74
"2018-01-10 11:04:00",13829.84
"2018-01-10 11:05:00",13840.23
"2018-01-10 11:06:00",13818.46
"2018-01-10 11:07:00",13799.55
"2018-01-10 11:08:00",13804.19
"2018-01-10 11:09:00",13830.05
"2018-01-10 11:10:00",13852.41
"2018-01-10 11:11:00",13856.26
"2018-01-10 11:12:00",13833.14
"2018-01-10 11:13:00",13820.88
"2018-01-10 11:14:00",13821.05
"2018-01-10 11:15:00",13826.58
"2018-01-10 11:16:00",13842.39
"2018-01-10 11:17:00",13852.19
"2018-01-10 11:18:00",13843.07
"2018-01-10 11:19:00",13863.6
"2018-01-10 11:20:00",13862.33
"2018-01-10 11:21:00",13863.01
"2018-01-10 11:22:00",13894.5
"2018-01-10 11:23:00",13888.18
"2018-01-10 11:24:00",13890.58
"2018-01-10 11:25:00",13884.5
"2018-01-10 11:26:00",13872.02
"2018-01-10 11:27:00",13879.25
"2018-01-10 11:28:00",13894.83
"2018-01-10 11:29:00",13895.19
"2018-01-10 11:30:00",13918.33
"2018-01-10 11:31:00",13959.13
"2018-01-10 11:32:00",13990.56
"2018-01-10 11:33:00",14000.67
"2018-01-10 11:34:00",14012.86
"2018-01-10 11:35:00",14043.41
"2018-01-10 11:36:00",14079.64
"2018-01-10 11:37:00",14063.14
"2018-01-10 11:38:00",14035.74
"2018-01-10 11:39:00",14048.72
"2018-01-10 11:40:00",14088.23
"2018-01-10 11:41:00",14092.28
"2018-01-10 11:42:00",14081.51
"2018-01-10 11:43:00",14067.33
"2018-01-10 11:44:00",14062.91
"2018-01-10 11:45:00",14044.75
"2018-01-10 11:46:00",14044.44
"2018-01-10 11:47:00",14042.9
"2018-01-10 11:48:00",14022.39
"2018-01-10 11:49:00",14013.7
"2018-01-10 11:50:00",14035.36
"2018-01-10 11:51:00",14048
"2018-01-10 11:52:00",14051.58
"2018-01-10 11:53:00",14031.68
"2018-01-10 11:54:00",14032.31
"2018-01-10 11:55:00",14018.79
"2018-01-10 11:56:00",14028.35
"2018-01-10 11:57:00",14068.1
"2018-01-10 11:58:00",14076.27
"2018-01-10 11:59:00",14073.29
"2018-01-10 12:00:00",14073.1
"2018-01-10 12:01:00",14071.05
"2018-01-10 12:02:00",14073.77
"2018-01-10 12:03:00",14074.81
"2018-01-10 12:04:00",14060.57
"2018-01-10 12:05:00",14061.43
"2018-01-10 12:06:00",14061.72
"2018-01-10 12:07:00",14043.32
"2018-01-10 12:08:00",14039.13
"2018-01-10 12:09:00",14035.43
"2018-01-10 12:10:00",14015.92
"2018-01-10 12:11:00",14007.11
"2018-01-10 12:12:00",14013.4
"2018-01-10 12:13:00",14017.02
"2018-01-10 12:14:00",13998.78
"2018-01-10 12:15:00",13999.72
